on 0: Entering translator loop...
on 856: {'channel': 91, 'bx': 1005, 'tdc': 11, 'link': 10}
on 857: {'channel': 215, 'bx': 1005, 'tdc': 14, 'link': 10}
on 858: {'channel': 91, 'bx': 1005, 'tdc': 11, 'link': 11}
on 859: {'channel': 215, 'bx': 1005, 'tdc': 14, 'link': 11}
on 860: {'channel': 95, 'bx': 1005, 'tdc': 10, 'link': 11}
on 861: {'channel': 215, 'bx': 1005, 'tdc': 14, 'link': 9}
on 862: {'channel': 95, 'bx': 1005, 'tdc': 10, 'link': 9}
on 863: {'channel': 219, 'bx': 1005, 'tdc': 11, 'link': 9}
on 864: {'channel': 95, 'bx': 1005, 'tdc': 10, 'link': 10}
on 865: {'channel': 219, 'bx': 1005, 'tdc': 11, 'link': 10}
on 866: {'channel': 99, 'bx': 1005, 'tdc': 13, 'link': 10}
on 867: {'channel': 219, 'bx': 1005, 'tdc': 11, 'link': 11}
on 868: {'channel': 99, 'bx': 1005, 'tdc': 13, 'link': 11}
on 869: {'channel': 223, 'bx': 1005, 'tdc': 16, 'link': 11}
on 870: {'channel': 99, 'bx': 1005, 'tdc': 13, 'link': 9}
on 871: {'channel': 223, 'bx': 1005, 'tdc': 16, 'link': 9}
on 872: {'channel': 103, 'bx': 1005, 'tdc': 14, 'link': 9}
on 873: {'channel': 223, 'bx': 1005, 'tdc': 16, 'link': 10}
on 874: {'channel': 103, 'bx': 1005, 'tdc': 14, 'link': 10}
on 875: {'channel': 227, 'bx': 1005, 'tdc': 17, 'link': 10}
on 876: {'channel': 103, 'bx': 1005, 'tdc': 14, 'link': 11}
on 877: {'channel': 227, 'bx': 1005, 'tdc': 17, 'link': 11}
on 878: {'channel': 107, 'bx': 1005, 'tdc': 17, 'link': 11}
on 879: {'channel': 227, 'bx': 1005, 'tdc': 17, 'link': 9}
on 880: {'channel': 107, 'bx': 1005, 'tdc': 17, 'link': 9}
on 881: {'channel': 203, 'bx': 1005, 'tdc': 15, 'link': 9}
on 882: {'channel': 107, 'bx': 1005, 'tdc': 17, 'link': 10}
on 883: {'channel': 203, 'bx': 1005, 'tdc': 15, 'link': 10}
on 884: {'channel': 111, 'bx': 1005, 'tdc': 15, 'link': 10}
on 885: {'channel': 203, 'bx': 1005, 'tdc': 15, 'link': 11}
on 886: {'channel': 111, 'bx': 1005, 'tdc': 15, 'link': 11}
on 887: {'channel': 204, 'bx': 1005, 'tdc': 10, 'link': 11}
on 888: {'channel': 111, 'bx': 1005, 'tdc': 15, 'link': 9}
on 889: {'channel': 204, 'bx': 1005, 'tdc': 10, 'link': 9}
on 890: {'channel': 115, 'bx': 1005, 'tdc': 13, 'link': 9}
on 891: {'channel': 204, 'bx': 1005, 'tdc': 10, 'link': 10}
on 892: {'channel': 115, 'bx': 1005, 'tdc': 13, 'link': 10}
on 893: {'channel': 208, 'bx': 1005, 'tdc': 16, 'link': 10}
on 894: {'channel': 115, 'bx': 1005, 'tdc': 13, 'link': 11}
on 895: {'channel': 208, 'bx': 1005, 'tdc': 16, 'link': 11}
on 896: {'channel': 119, 'bx': 1005, 'tdc': 15, 'link': 11}
on 897: {'channel': 212, 'bx': 1005, 'tdc': 14, 'link': 11}
on 898: {'channel': 208, 'bx': 1005, 'tdc': 16, 'link': 9}
on 899: {'channel': 119, 'bx': 1005, 'tdc': 15, 'link': 9}
on 900: {'channel': 212, 'bx': 1005, 'tdc': 14, 'link': 9}
on 901: {'channel': 83, 'bx': 1005, 'tdc': 11, 'link': 9}
on 902: {'channel': 119, 'bx': 1005, 'tdc': 15, 'link': 10}
on 903: {'channel': 212, 'bx': 1005, 'tdc': 14, 'link': 10}
on 904: {'channel': 83, 'bx': 1005, 'tdc': 11, 'link': 10}
on 905: {'channel': 216, 'bx': 1005, 'tdc': 15, 'link': 10}
on 906: {'channel': 83, 'bx': 1005, 'tdc': 11, 'link': 11}
on 907: {'channel': 216, 'bx': 1005, 'tdc': 15, 'link': 11}
on 908: {'channel': 84, 'bx': 1005, 'tdc': 13, 'link': 11}
on 909: {'channel': 216, 'bx': 1005, 'tdc': 15, 'link': 9}
on 910: {'channel': 84, 'bx': 1005, 'tdc': 13, 'link': 9}
on 911: {'channel': 220, 'bx': 1005, 'tdc': 15, 'link': 9}
on 912: {'channel': 84, 'bx': 1005, 'tdc': 13, 'link': 10}
on 913: {'channel': 220, 'bx': 1005, 'tdc': 15, 'link': 10}
on 914: {'channel': 88, 'bx': 1005, 'tdc': 13, 'link': 10}
on 915: {'channel': 220, 'bx': 1005, 'tdc': 15, 'link': 11}
on 916: {'channel': 88, 'bx': 1005, 'tdc': 13, 'link': 11}
on 917: {'channel': 224, 'bx': 1005, 'tdc': 12, 'link': 11}
on 918: {'channel': 88, 'bx': 1005, 'tdc': 13, 'link': 9}
on 919: {'channel': 224, 'bx': 1005, 'tdc': 12, 'link': 9}
on 920: {'channel': 92, 'bx': 1005, 'tdc': 9, 'link': 9}
on 921: {'channel': 224, 'bx': 1005, 'tdc': 12, 'link': 10}
on 922: {'channel': 92, 'bx': 1005, 'tdc': 9, 'link': 10}
on 923: {'channel': 200, 'bx': 1005, 'tdc': 14, 'link': 10}
on 924: {'channel': 92, 'bx': 1005, 'tdc': 9, 'link': 11}
on 925: {'channel': 200, 'bx': 1005, 'tdc': 14, 'link': 11}
on 926: {'channel': 96, 'bx': 1005, 'tdc': 10, 'link': 11}
on 927: {'channel': 205, 'bx': 1005, 'tdc': 16, 'link': 11}
on 928: {'channel': 200, 'bx': 1005, 'tdc': 14, 'link': 9}
on 929: {'channel': 96, 'bx': 1005, 'tdc': 10, 'link': 9}
on 930: {'channel': 205, 'bx': 1005, 'tdc': 16, 'link': 9}
on 931: {'channel': 100, 'bx': 1005, 'tdc': 15, 'link': 9}
on 932: {'channel': 96, 'bx': 1005, 'tdc': 10, 'link': 10}
on 933: {'channel': 205, 'bx': 1005, 'tdc': 16, 'link': 10}
on 934: {'channel': 100, 'bx': 1005, 'tdc': 15, 'link': 10}
on 935: {'channel': 209, 'bx': 1005, 'tdc': 11, 'link': 10}
on 936: {'channel': 100, 'bx': 1005, 'tdc': 15, 'link': 11}
on 937: {'channel': 209, 'bx': 1005, 'tdc': 11, 'link': 11}
on 938: {'channel': 104, 'bx': 1005, 'tdc': 15, 'link': 11}
on 939: {'channel': 209, 'bx': 1005, 'tdc': 11, 'link': 9}
on 940: {'channel': 104, 'bx': 1005, 'tdc': 15, 'link': 9}
on 941: {'channel': 213, 'bx': 1005, 'tdc': 14, 'link': 9}
on 942: {'channel': 104, 'bx': 1005, 'tdc': 15, 'link': 10}
on 943: {'channel': 213, 'bx': 1005, 'tdc': 14, 'link': 10}
on 944: {'channel': 108, 'bx': 1005, 'tdc': 15, 'link': 10}
on 945: {'channel': 213, 'bx': 1005, 'tdc': 14, 'link': 11}
on 946: {'channel': 108, 'bx': 1005, 'tdc': 15, 'link': 11}
on 947: {'channel': 217, 'bx': 1005, 'tdc': 11, 'link': 11}
on 948: {'channel': 108, 'bx': 1005, 'tdc': 15, 'link': 9}
on 949: {'channel': 217, 'bx': 1005, 'tdc': 11, 'link': 9}
on 950: {'channel': 112, 'bx': 1005, 'tdc': 15, 'link': 9}
on 951: {'channel': 217, 'bx': 1005, 'tdc': 11, 'link': 10}
on 952: {'channel': 112, 'bx': 1005, 'tdc': 15, 'link': 10}
on 953: {'channel': 221, 'bx': 1005, 'tdc': 11, 'link': 10}
on 954: {'channel': 112, 'bx': 1005, 'tdc': 15, 'link': 11}
on 955: {'channel': 221, 'bx': 1005, 'tdc': 11, 'link': 11}
on 956: {'channel': 116, 'bx': 1005, 'tdc': 16, 'link': 11}
on 957: {'channel': 225, 'bx': 1005, 'tdc': 14, 'link': 11}
on 958: {'channel': 221, 'bx': 1005, 'tdc': 11, 'link': 9}
on 959: {'channel': 116, 'bx': 1005, 'tdc': 16, 'link': 9}
on 960: {'channel': 225, 'bx': 1005, 'tdc': 14, 'link': 9}
on 961: {'channel': 80, 'bx': 1005, 'tdc': 10, 'link': 9}
on 962: {'channel': 116, 'bx': 1005, 'tdc': 16, 'link': 10}
on 963: {'channel': 225, 'bx': 1005, 'tdc': 14, 'link': 10}
on 964: {'channel': 80, 'bx': 1005, 'tdc': 10, 'link': 10}
on 965: {'channel': 201, 'bx': 1005, 'tdc': 14, 'link': 10}
on 966: {'channel': 80, 'bx': 1005, 'tdc': 10, 'link': 11}
on 967: {'channel': 201, 'bx': 1005, 'tdc': 14, 'link': 11}
on 968: {'channel': 85, 'bx': 1005, 'tdc': 12, 'link': 11}
on 969: {'channel': 201, 'bx': 1005, 'tdc': 14, 'link': 9}
on 970: {'channel': 85, 'bx': 1005, 'tdc': 12, 'link': 9}
on 971: {'channel': 206, 'bx': 1005, 'tdc': 10, 'link': 9}
on 972: {'channel': 85, 'bx': 1005, 'tdc': 12, 'link': 10}
on 973: {'channel': 206, 'bx': 1005, 'tdc': 10, 'link': 10}
on 974: {'channel': 89, 'bx': 1005, 'tdc': 12, 'link': 10}
on 975: {'channel': 206, 'bx': 1005, 'tdc': 10, 'link': 11}
on 976: {'channel': 89, 'bx': 1005, 'tdc': 12, 'link': 11}
on 977: {'channel': 210, 'bx': 1005, 'tdc': 13, 'link': 11}
on 978: {'channel': 89, 'bx': 1005, 'tdc': 12, 'link': 9}
on 979: {'channel': 210, 'bx': 1005, 'tdc': 13, 'link': 9}
on 980: {'channel': 93, 'bx': 1005, 'tdc': 10, 'link': 9}
on 981: {'channel': 210, 'bx': 1005, 'tdc': 13, 'link': 10}
on 982: {'channel': 93, 'bx': 1005, 'tdc': 10, 'link': 10}
on 983: {'channel': 214, 'bx': 1005, 'tdc': 16, 'link': 10}
on 984: {'channel': 93, 'bx': 1005, 'tdc': 10, 'link': 11}
on 985: {'channel': 214, 'bx': 1005, 'tdc': 16, 'link': 11}
on 986: {'channel': 97, 'bx': 1005, 'tdc': 11, 'link': 11}
on 987: {'channel': 214, 'bx': 1005, 'tdc': 16, 'link': 9}
on 988: {'channel': 97, 'bx': 1005, 'tdc': 11, 'link': 9}
on 989: {'channel': 218, 'bx': 1005, 'tdc': 15, 'link': 9}
on 990: {'channel': 101, 'bx': 1005, 'tdc': 16, 'link': 9}
on 991: {'channel': 97, 'bx': 1005, 'tdc': 11, 'link': 10}
on 992: {'channel': 218, 'bx': 1005, 'tdc': 15, 'link': 10}
on 993: {'channel': 101, 'bx': 1005, 'tdc': 16, 'link': 10}
on 994: {'channel': 222, 'bx': 1005, 'tdc': 15, 'link': 10}
on 995: {'channel': 218, 'bx': 1005, 'tdc': 15, 'link': 11}
on 996: {'channel': 101, 'bx': 1005, 'tdc': 16, 'link': 11}
on 997: {'channel': 222, 'bx': 1005, 'tdc': 15, 'link': 11}
on 998: {'channel': 105, 'bx': 1005, 'tdc': 16, 'link': 11}
on 999: {'channel': 222, 'bx': 1005, 'tdc': 15, 'link': 9}
on 1000: {'channel': 105, 'bx': 1005, 'tdc': 16, 'link': 9}
on 1001: {'channel': 226, 'bx': 1005, 'tdc': 15, 'link': 9}
on 1002: {'channel': 105, 'bx': 1005, 'tdc': 16, 'link': 10}
on 1003: {'channel': 226, 'bx': 1005, 'tdc': 15, 'link': 10}
on 1004: {'channel': 109, 'bx': 1005, 'tdc': 16, 'link': 10}
on 1005: {'channel': 226, 'bx': 1005, 'tdc': 15, 'link': 11}
on 1006: {'channel': 109, 'bx': 1005, 'tdc': 16, 'link': 11}
on 1007: {'channel': 202, 'bx': 1005, 'tdc': 14, 'link': 11}
on 1008: {'channel': 109, 'bx': 1005, 'tdc': 16, 'link': 9}
on 1009: {'channel': 202, 'bx': 1005, 'tdc': 14, 'link': 9}
on 1010: {'channel': 113, 'bx': 1005, 'tdc': 15, 'link': 9}
on 1011: {'channel': 202, 'bx': 1005, 'tdc': 14, 'link': 10}
on 1012: {'channel': 113, 'bx': 1005, 'tdc': 15, 'link': 10}
on 1013: {'channel': 37, 'bx': 1005, 'tdc': 13, 'link': 10}
on 1014: {'channel': 113, 'bx': 1005, 'tdc': 15, 'link': 11}
on 1015: {'channel': 37, 'bx': 1005, 'tdc': 13, 'link': 11}
on 1016: {'channel': 121, 'bx': 1005, 'tdc': 14, 'link': 11}
on 1017: {'channel': 37, 'bx': 1005, 'tdc': 13, 'link': 9}
on 1018: {'channel': 121, 'bx': 1005, 'tdc': 14, 'link': 9}
on 1019: {'channel': 41, 'bx': 1005, 'tdc': 16, 'link': 9}
on 1020: {'channel': 121, 'bx': 1005, 'tdc': 14, 'link': 10}
on 1021: {'channel': 41, 'bx': 1005, 'tdc': 16, 'link': 10}
on 1022: {'channel': 178, 'bx': 1005, 'tdc': 11, 'link': 10}
on 1023: {'channel': 41, 'bx': 1005, 'tdc': 16, 'link': 11}
on 1024: {'channel': 178, 'bx': 1005, 'tdc': 11, 'link': 11}
on 1025: {'channel': 86, 'bx': 1005, 'tdc': 12, 'link': 11}
on 1026: {'channel': 10, 'bx': 1005, 'tdc': 17, 'link': 11}
on 1027: {'channel': 178, 'bx': 1005, 'tdc': 11, 'link': 9}
on 1028: {'channel': 86, 'bx': 1005, 'tdc': 12, 'link': 9}
on 1029: {'channel': 10, 'bx': 1005, 'tdc': 17, 'link': 9}
on 1030: {'channel': 134, 'bx': 1005, 'tdc': 10, 'link': 9}
on 1031: {'channel': 86, 'bx': 1005, 'tdc': 12, 'link': 10}
on 1032: {'channel': 10, 'bx': 1005, 'tdc': 17, 'link': 10}
on 1033: {'channel': 134, 'bx': 1005, 'tdc': 10, 'link': 10}
on 1034: {'channel': 54, 'bx': 1005, 'tdc': 16, 'link': 10}
on 1035: {'channel': 134, 'bx': 1005, 'tdc': 10, 'link': 11}
on 1036: {'channel': 54, 'bx': 1005, 'tdc': 16, 'link': 11}
on 1037: {'channel': 194, 'bx': 1005, 'tdc': 15, 'link': 11}
on 1038: {'channel': 54, 'bx': 1005, 'tdc': 16, 'link': 9}
on 1039: {'channel': 194, 'bx': 1005, 'tdc': 15, 'link': 9}
on 1040: {'channel': 98, 'bx': 1005, 'tdc': 10, 'link': 9}
on 1041: {'channel': 194, 'bx': 1005, 'tdc': 15, 'link': 10}
on 1042: {'channel': 98, 'bx': 1005, 'tdc': 10, 'link': 10}
on 1043: {'channel': 22, 'bx': 1005, 'tdc': 18, 'link': 10}
on 1044: {'channel': 98, 'bx': 1005, 'tdc': 10, 'link': 11}
on 1045: {'channel': 22, 'bx': 1005, 'tdc': 18, 'link': 11}
on 1046: {'channel': 146, 'bx': 1005, 'tdc': 16, 'link': 11}
on 1047: {'channel': 22, 'bx': 1005, 'tdc': 18, 'link': 9}
on 1048: {'channel': 146, 'bx': 1005, 'tdc': 16, 'link': 9}
on 1049: {'channel': 66, 'bx': 1005, 'tdc': 11, 'link': 9}
on 1050: {'channel': 146, 'bx': 1005, 'tdc': 16, 'link': 10}
on 1051: {'channel': 66, 'bx': 1005, 'tdc': 11, 'link': 10}
on 1052: {'channel': 30, 'bx': 1005, 'tdc': 17, 'link': 10}
on 1053: {'channel': 66, 'bx': 1005, 'tdc': 11, 'link': 11}
on 1054: {'channel': 30, 'bx': 1005, 'tdc': 17, 'link': 11}
on 1055: {'channel': 154, 'bx': 1005, 'tdc': 13, 'link': 11}
on 1056: {'channel': 114, 'bx': 1005, 'tdc': 15, 'link': 11}
on 1057: {'channel': 30, 'bx': 1005, 'tdc': 17, 'link': 9}
on 1058: {'channel': 154, 'bx': 1005, 'tdc': 13, 'link': 9}
on 1059: {'channel': 114, 'bx': 1005, 'tdc': 15, 'link': 9}
on 1060: {'channel': 78, 'bx': 1005, 'tdc': 13, 'link': 9}
on 1061: {'channel': 154, 'bx': 1005, 'tdc': 13, 'link': 10}
on 1062: {'channel': 114, 'bx': 1005, 'tdc': 15, 'link': 10}
on 1063: {'channel': 78, 'bx': 1005, 'tdc': 13, 'link': 10}
on 1064: {'channel': 2, 'bx': 1005, 'tdc': 14, 'link': 10}
on 1065: {'channel': 78, 'bx': 1005, 'tdc': 13, 'link': 11}
on 1066: {'channel': 2, 'bx': 1005, 'tdc': 14, 'link': 11}
on 1067: {'channel': 82, 'bx': 1005, 'tdc': 12, 'link': 11}
on 1068: {'channel': 31, 'bx': 1005, 'tdc': 17, 'link': 11}
on 1069: {'channel': 155, 'bx': 1005, 'tdc': 14, 'link': 11}
on 1070: {'channel': 35, 'bx': 1005, 'tdc': 15, 'link': 11}
on 1071: {'channel': 159, 'bx': 1005, 'tdc': 11, 'link': 11}
on 1072: {'channel': 39, 'bx': 1005, 'tdc': 15, 'link': 11}
on 1073: {'channel': 123, 'bx': 1005, 'tdc': 15, 'link': 11}
on 1074: {'channel': 3, 'bx': 1005, 'tdc': 15, 'link': 11}
on 1075: {'channel': 127, 'bx': 1005, 'tdc': 16, 'link': 11}
on 1076: {'channel': 7, 'bx': 1005, 'tdc': 16, 'link': 11}
on 1077: {'channel': 131, 'bx': 1005, 'tdc': 15, 'link': 11}
on 1078: {'channel': 11, 'bx': 1005, 'tdc': 14, 'link': 11}
on 1079: {'channel': 135, 'bx': 1005, 'tdc': 11, 'link': 11}
on 1080: {'channel': 15, 'bx': 1005, 'tdc': 11, 'link': 11}
on 1081: {'channel': 2, 'bx': 1005, 'tdc': 14, 'link': 9}
on 1082: {'channel': 82, 'bx': 1005, 'tdc': 12, 'link': 9}
on 1083: {'channel': 31, 'bx': 1005, 'tdc': 17, 'link': 9}
on 1084: {'channel': 155, 'bx': 1005, 'tdc': 14, 'link': 9}
on 1085: {'channel': 35, 'bx': 1005, 'tdc': 15, 'link': 9}
on 1086: {'channel': 159, 'bx': 1005, 'tdc': 11, 'link': 9}
on 1087: {'channel': 39, 'bx': 1005, 'tdc': 15, 'link': 9}
on 1088: {'channel': 123, 'bx': 1005, 'tdc': 15, 'link': 9}
on 1089: {'channel': 3, 'bx': 1005, 'tdc': 15, 'link': 9}
on 1090: {'channel': 127, 'bx': 1005, 'tdc': 16, 'link': 9}
on 1091: {'channel': 7, 'bx': 1005, 'tdc': 16, 'link': 9}
on 1092: {'channel': 131, 'bx': 1005, 'tdc': 15, 'link': 9}
on 1093: {'channel': 11, 'bx': 1005, 'tdc': 14, 'link': 9}
on 1094: {'channel': 135, 'bx': 1005, 'tdc': 11, 'link': 9}
on 1095: {'channel': 15, 'bx': 1005, 'tdc': 11, 'link': 9}
on 1096: {'channel': 139, 'bx': 1005, 'tdc': 14, 'link': 9}
on 1097: {'channel': 82, 'bx': 1005, 'tdc': 12, 'link': 10}
on 1098: {'channel': 31, 'bx': 1005, 'tdc': 17, 'link': 10}
on 1099: {'channel': 155, 'bx': 1005, 'tdc': 14, 'link': 10}
on 1100: {'channel': 35, 'bx': 1005, 'tdc': 15, 'link': 10}
on 1101: {'channel': 159, 'bx': 1005, 'tdc': 11, 'link': 10}
on 1102: {'channel': 39, 'bx': 1005, 'tdc': 15, 'link': 10}
on 1103: {'channel': 123, 'bx': 1005, 'tdc': 15, 'link': 10}
on 1104: {'channel': 3, 'bx': 1005, 'tdc': 15, 'link': 10}
on 1105: {'channel': 127, 'bx': 1005, 'tdc': 16, 'link': 10}
on 1106: {'channel': 7, 'bx': 1005, 'tdc': 16, 'link': 10}
on 1107: {'channel': 131, 'bx': 1005, 'tdc': 15, 'link': 10}
on 1108: {'channel': 11, 'bx': 1005, 'tdc': 14, 'link': 10}
on 1109: {'channel': 135, 'bx': 1005, 'tdc': 11, 'link': 10}
on 1110: {'channel': 15, 'bx': 1005, 'tdc': 11, 'link': 10}
on 1111: {'channel': 139, 'bx': 1005, 'tdc': 14, 'link': 10}
on 1112: {'channel': 19, 'bx': 1005, 'tdc': 15, 'link': 10}
on 1113: {'channel': 139, 'bx': 1005, 'tdc': 14, 'link': 11}
on 1114: {'channel': 19, 'bx': 1005, 'tdc': 15, 'link': 11}
on 1115: {'channel': 143, 'bx': 1005, 'tdc': 10, 'link': 11}
on 1116: {'channel': 19, 'bx': 1005, 'tdc': 15, 'link': 9}
on 1117: {'channel': 143, 'bx': 1005, 'tdc': 10, 'link': 9}
on 1118: {'channel': 143, 'bx': 1005, 'tdc': 10, 'link': 10}
on 1119: {'channel': 23, 'bx': 1005, 'tdc': 13, 'link': 10}
on 1120: {'channel': 223, 'bx': 1005, 'tdc': 16, 'link': 11}
on 1121: {'channel': 223, 'bx': 1005, 'tdc': 16, 'link': 9}
on 1122: {'channel': 223, 'bx': 1005, 'tdc': 16, 'link': 10}
on 1123: {'channel': 103, 'bx': 1005, 'tdc': 14, 'link': 10}
on 1124: {'channel': 103, 'bx': 1005, 'tdc': 14, 'link': 11}
on 1125: {'channel': 227, 'bx': 1005, 'tdc': 16, 'link': 11}
on 1126: {'channel': 103, 'bx': 1005, 'tdc': 14, 'link': 9}
on 1127: {'channel': 227, 'bx': 1005, 'tdc': 16, 'link': 9}
on 1128: {'channel': 107, 'bx': 1005, 'tdc': 16, 'link': 9}
on 1129: {'channel': 227, 'bx': 1005, 'tdc': 16, 'link': 10}
on 1130: {'channel': 107, 'bx': 1005, 'tdc': 16, 'link': 10}
on 1131: {'channel': 203, 'bx': 1005, 'tdc': 16, 'link': 10}
on 1132: {'channel': 107, 'bx': 1005, 'tdc': 16, 'link': 11}
on 1133: {'channel': 203, 'bx': 1005, 'tdc': 16, 'link': 11}
on 1134: {'channel': 111, 'bx': 1005, 'tdc': 16, 'link': 11}
on 1135: {'channel': 203, 'bx': 1005, 'tdc': 16, 'link': 9}
on 1136: {'channel': 111, 'bx': 1005, 'tdc': 16, 'link': 9}
on 1137: {'channel': 207, 'bx': 1005, 'tdc': 10, 'link': 9}
on 1138: {'channel': 111, 'bx': 1005, 'tdc': 16, 'link': 10}
on 1139: {'channel': 207, 'bx': 1005, 'tdc': 10, 'link': 10}
on 1140: {'channel': 115, 'bx': 1005, 'tdc': 13, 'link': 10}
on 1141: {'channel': 207, 'bx': 1005, 'tdc': 10, 'link': 11}
on 1142: {'channel': 115, 'bx': 1005, 'tdc': 13, 'link': 11}
on 1143: {'channel': 211, 'bx': 1005, 'tdc': 16, 'link': 11}
on 1144: {'channel': 115, 'bx': 1005, 'tdc': 13, 'link': 9}
on 1145: {'channel': 211, 'bx': 1005, 'tdc': 16, 'link': 9}
on 1146: {'channel': 119, 'bx': 1005, 'tdc': 15, 'link': 9}
on 1147: {'channel': 211, 'bx': 1005, 'tdc': 16, 'link': 10}
on 1148: {'channel': 119, 'bx': 1005, 'tdc': 15, 'link': 10}
on 1149: {'channel': 215, 'bx': 1005, 'tdc': 14, 'link': 10}
on 1150: {'channel': 119, 'bx': 1005, 'tdc': 15, 'link': 11}
on 1151: {'channel': 215, 'bx': 1005, 'tdc': 14, 'link': 11}
on 1152: {'channel': 83, 'bx': 1005, 'tdc': 13, 'link': 11}
on 1153: {'channel': 215, 'bx': 1005, 'tdc': 14, 'link': 9}
on 1154: {'channel': 83, 'bx': 1005, 'tdc': 13, 'link': 9}
on 1155: {'channel': 219, 'bx': 1005, 'tdc': 12, 'link': 9}
on 1156: {'channel': 83, 'bx': 1005, 'tdc': 13, 'link': 10}
on 1157: {'channel': 219, 'bx': 1005, 'tdc': 12, 'link': 10}
on 1158: {'channel': 87, 'bx': 1005, 'tdc': 12, 'link': 10}
on 1159: {'channel': 219, 'bx': 1005, 'tdc': 12, 'link': 11}
on 1160: {'channel': 87, 'bx': 1005, 'tdc': 12, 'link': 11}
on 1161: {'channel': 220, 'bx': 1005, 'tdc': 15, 'link': 11}
on 1162: {'channel': 87, 'bx': 1005, 'tdc': 12, 'link': 9}
on 1163: {'channel': 220, 'bx': 1005, 'tdc': 15, 'link': 9}
on 1164: {'channel': 91, 'bx': 1005, 'tdc': 11, 'link': 9}
on 1165: {'channel': 224, 'bx': 1005, 'tdc': 13, 'link': 9}
on 1166: {'channel': 220, 'bx': 1005, 'tdc': 15, 'link': 10}
on 1167: {'channel': 91, 'bx': 1005, 'tdc': 11, 'link': 10}
on 1168: {'channel': 224, 'bx': 1005, 'tdc': 13, 'link': 10}
on 1169: {'channel': 95, 'bx': 1005, 'tdc': 10, 'link': 10}
on 1170: {'channel': 91, 'bx': 1005, 'tdc': 11, 'link': 11}
on 1171: {'channel': 224, 'bx': 1005, 'tdc': 13, 'link': 11}
on 1172: {'channel': 95, 'bx': 1005, 'tdc': 10, 'link': 11}
on 1173: {'channel': 200, 'bx': 1005, 'tdc': 14, 'link': 11}
on 1174: {'channel': 95, 'bx': 1005, 'tdc': 10, 'link': 9}
on 1175: {'channel': 200, 'bx': 1005, 'tdc': 14, 'link': 9}
on 1176: {'channel': 99, 'bx': 1005, 'tdc': 14, 'link': 9}
on 1177: {'channel': 200, 'bx': 1005, 'tdc': 14, 'link': 10}
on 1178: {'channel': 99, 'bx': 1005, 'tdc': 14, 'link': 10}
on 1179: {'channel': 204, 'bx': 1005, 'tdc': 11, 'link': 10}
on 1180: {'channel': 99, 'bx': 1005, 'tdc': 14, 'link': 11}
on 1181: {'channel': 204, 'bx': 1005, 'tdc': 11, 'link': 11}
on 1182: {'channel': 100, 'bx': 1005, 'tdc': 15, 'link': 11}
on 1183: {'channel': 204, 'bx': 1005, 'tdc': 11, 'link': 9}
on 1184: {'channel': 100, 'bx': 1005, 'tdc': 15, 'link': 9}
on 1185: {'channel': 208, 'bx': 1005, 'tdc': 15, 'link': 9}
on 1186: {'channel': 100, 'bx': 1005, 'tdc': 15, 'link': 10}
on 1187: {'channel': 208, 'bx': 1005, 'tdc': 15, 'link': 10}
on 1188: {'channel': 104, 'bx': 1005, 'tdc': 15, 'link': 10}
on 1189: {'channel': 208, 'bx': 1005, 'tdc': 15, 'link': 11}
on 1190: {'channel': 104, 'bx': 1005, 'tdc': 15, 'link': 11}
on 1191: {'channel': 212, 'bx': 1005, 'tdc': 14, 'link': 11}
on 1192: {'channel': 104, 'bx': 1005, 'tdc': 15, 'link': 9}
on 1193: {'channel': 212, 'bx': 1005, 'tdc': 14, 'link': 9}
on 1194: {'channel': 108, 'bx': 1005, 'tdc': 15, 'link': 9}
on 1195: {'channel': 216, 'bx': 1005, 'tdc': 15, 'link': 9}
on 1196: {'channel': 212, 'bx': 1005, 'tdc': 14, 'link': 10}
on 1197: {'channel': 108, 'bx': 1005, 'tdc': 15, 'link': 10}
on 1198: {'channel': 216, 'bx': 1005, 'tdc': 15, 'link': 10}
on 1199: {'channel': 112, 'bx': 1005, 'tdc': 15, 'link': 10}
on 1200: {'channel': 108, 'bx': 1005, 'tdc': 15, 'link': 11}
on 1201: {'channel': 216, 'bx': 1005, 'tdc': 15, 'link': 11}
on 1202: {'channel': 112, 'bx': 1005, 'tdc': 15, 'link': 11}
on 1203: {'channel': 221, 'bx': 1005, 'tdc': 11, 'link': 11}
on 1204: {'channel': 112, 'bx': 1005, 'tdc': 15, 'link': 9}
on 1205: {'channel': 221, 'bx': 1005, 'tdc': 11, 'link': 9}
on 1206: {'channel': 116, 'bx': 1005, 'tdc': 16, 'link': 9}
on 1207: {'channel': 221, 'bx': 1005, 'tdc': 11, 'link': 10}
on 1208: {'channel': 116, 'bx': 1005, 'tdc': 16, 'link': 10}
on 1209: {'channel': 225, 'bx': 1005, 'tdc': 15, 'link': 10}
on 1210: {'channel': 116, 'bx': 1005, 'tdc': 16, 'link': 11}
on 1211: {'channel': 225, 'bx': 1005, 'tdc': 15, 'link': 11}
on 1212: {'channel': 80, 'bx': 1005, 'tdc': 10, 'link': 11}
on 1213: {'channel': 225, 'bx': 1005, 'tdc': 15, 'link': 9}
on 1214: {'channel': 80, 'bx': 1005, 'tdc': 10, 'link': 9}
on 1215: {'channel': 201, 'bx': 1005, 'tdc': 15, 'link': 9}
on 1216: {'channel': 80, 'bx': 1005, 'tdc': 10, 'link': 10}
on 1217: {'channel': 201, 'bx': 1005, 'tdc': 15, 'link': 10}
